1641,5504,truckorange,b' \n\n'
1642,5505,cargreen,b' \n\n'
1643,5508,truckgreen,b' \n\n'
1644,5517,cargreen,b' \n\n'
1645,5517,cargreen,b' \n\n'
1646,5518,truckred,b' \n\n'
1647,5520,cargreen,b' \n\n'
1648,5520,truckgreen,b' \n\n'
1649,5522,cargreen,b' \n\n'
1650,5525,motorcyclewhite,b' \n\n'
1651,5527,cargreen,b' \n\n'
1652,5529,motorcyclegreen,b''
1653,5530,motorcyclegreen,b''
1654,5531,cargreen,b''
1655,5533,motorcyclegreen,b''
1656,5540,truckwhite,b''
1657,5540,motorcyclegreen,b''
1658,5542,carwhite,b''
1659,5543,motorcyclegreen,b''
1660,5544,truckyellow,b''
1661,5545,motorcyclegreen,b''
1662,5546,truckyellow,b''
1663,5546,carwhite,b''
1664,5550,truckred,b' \n\n'
1665,5554,truckgreen,b' \n\n'
1666,5555,truckgreen,b' \n\n'
1667,5558,truckgreen,b''
1668,5566,truckgreen,b''
1669,5569,carred,b''
1670,5570,busyellow,b''
1671,5575,truckyellow,b''
1672,5581,truckgreen,b''
1673,5586,motorcyclewhite,b''
1674,5588,motorcyclewhite,b''
1675,5588,truckgreen,b''
1676,5590,busgreen,b''
1677,5600,truckred,b' \n\n'
1678,5628,carwhite,b' \n\n'
1679,5631,carred,b' \n\n'
1680,5633,motorcyclegreen,b''
1681,5634,carred,b''
1682,5635,truckred,b''
1683,5638,truckred,b''
1684,5642,motorcyclewhite,b''
1685,5648,buswhite,b''
1686,5649,buswhite,b''
1687,5652,motorcyclegreen,b''
1688,5652,motorcycleorange,b''
1689,5653,truckwhite,b''
1690,5661,motorcyclegreen,b''
1691,5664,motorcycleorange,b''
1692,5666,motorcyclegreen,b''
1693,5666,busyellow,b''
1694,5669,busyellow,b''
1695,5672,truckwhite,b''
1696,5673,truckred,b''
1697,5674,motorcyclegreen,b''
1698,5679,truckwhite,b''
1699,5681,truckred,b''
1700,5682,motorcyclegreen,b''
1701,5683,truckred,b''
1702,5686,truckred,b''
1703,5687,carblue,b''
1704,5688,motorcycleorange,b''
1705,5694,truckred,b''
1706,5700,carred,b''
1707,5701,motorcyclegreen,b''
1708,5704,motorcycleblue,b''
1709,5708,truckgreen,b''
1710,5713,motorcycleorange,b''
1711,5714,motorcyclegreen,b''
1712,5724,busyellow,b''
1713,5726,motorcycleyellow,b''
1714,5731,caryellow,b''
1715,5740,busyellow,b''
1716,5741,caryellow,b''
1717,5741,caryellow,b''
1718,5747,busyellow,b''
1719,5750,cargreen,b' \n\n'
1720,5750,truckwhite,b' \n\n'
1721,5755,truckwhite,b' \n\n'
1722,5756,cargreen,b' \n\n'
1723,5765,cargreen,b' \n\n'
1724,5800,busred,b' \n\n'
1725,5800,truckwhite,b' \n\n'
1726,5800,carwhite,b' \n\n'
1727,5822,truckgreen,b' \n\n'
1728,5823,motorcyclered,b' \n\n'
1729,5823,motorcycleyellow,b' \n\n'
1730,5837,motorcyclered,b' \n\n'
1731,5838,motorcyclewhite,b' \n\n'
1732,5838,motorcycleblue,b' \n\n'
1733,5838,motorcycleorange,b' \n\n'
1734,5850,motorcyclegreen,b''
1735,5850,caryellow,b''
1736,5854,motorcycleorange,b''
1737,5857,motorcycleorange,b''
1738,5857,motorcyclewhite,b''
1739,5859,cargreen,b''
1740,5859,truckyellow,b''
1741,5863,truckyellow,b''
1742,5866,truckyellow,b''
1743,5870,motorcyclegreen,b''
1744,5870,truckyellow,b''
1745,5872,truckwhite,b''
1746,5873,truckred,b''
1747,5873,truckyellow,b''
1748,5877,carwhite,b' \n\n'
1749,5880,motorcyclegreen,b' \n\n'
1750,5883,carwhite,b' \n\n'
1751,5883,truckgreen,b' \n\n'
1752,5887,busyellow,b' \n\n'
1753,5889,busred,b' \n\n'
1754,5895,motorcyclewhite,b' \n\n'
1755,5896,busyellow,b' \n\n'
1756,5897,motorcyclegreen,b' \n\n'
1757,5899,motorcyclewhite,b' \n\n'
1758,5903,cargreen,b''
1759,5904,carblue,b''
1760,5904,cargreen,b''
1761,5906,truckyellow,b''
1762,5911,truckyellow,b''
1763,5912,motorcyclewhite,b''
1764,5916,truckgreen,b''
1765,5918,truckgreen,b''
1766,5921,truckgreen,b''
1767,5921,cargreen,b''
1768,5923,motorcycleblue,b''
1769,5925,motorcycleblue,b''
1770,5925,motorcycleblue,b''
1771,5927,truckyellow,b''
1772,5928,cargreen,b''
1773,5930,caryellow,b''
1774,5933,motorcyclegreen,b''
1775,5936,motorcycleblue,b''
1776,5940,cargreen,b''
1777,5941,caryellow,b''
1778,5944,truckred,b''
1779,5950,cargreen,b''
1780,5950,truckred,b''
1781,5956,cargreen,b''
1782,5957,truckblue,b''
1783,5959,caryellow,b''
1784,5959,truckyellow,b''
1785,5960,cargreen,b''
1786,5965,carorange,b''
1787,5967,truckwhite,b''
1788,5968,carorange,b''
1789,5970,carorange,b''
1790,5971,caryellow,b''
1791,5971,truckyellow,b''
1792,5973,busred,b''
1793,5973,truckgreen,b''
1794,5975,truckyellow,b''
1795,5975,caryellow,b''
1796,5977,truckyellow,b''
1797,5978,carred,b''
1798,5982,truckyellow,b''
1799,5983,carwhite,b''
1800,5984,motorcyclegreen,b''
1801,5987,motorcycleyellow,b''
1802,5988,truckwhite,b''
1803,5989,truckblue,b''
1804,5995,truckwhite,b''
1805,5996,truckwhite,b''
1806,5999,caryellow,b''
1807,6004,motorcycleorange,b''
1808,6005,truckred,b''
1809,6006,truckred,b''
1810,6006,truckred,b''
1811,6018,motorcycleorange,b''
1812,6020,truckred,b''
1813,6020,cargreen,b''
1814,6020,motorcycleorange,b''
1815,6023,truckgreen,b''
1816,6024,carwhite,b''
1817,6026,truckgreen,b''
1818,6027,truckred,b''
1819,6029,truckred,b''
1820,6035,motorcycleblue,b' \n\n'
1821,6044,cargreen,b''
1822,6046,truckgreen,b''
1823,6063,truckwhite,b' \n\n'
1824,6069,truckred,b''
1825,6073,cargreen,b''
1826,6076,motorcycleorange,b''
1827,6077,busred,b''
1828,6077,truckorange,b''
1829,6079,busred,b''
1830,6083,truckgreen,b''
1831,6084,cargreen,b''
1832,6085,carorange,b''
1833,6090,motorcycleblue,b''
1834,6096,busred,b''
1835,6099,busred,b' \n\n'
1836,6100,truckwhite,b''
1837,6109,carred,b''
1838,6109,truckgreen,b''
1839,6111,carred,b''
1840,6111,truckgreen,b''
1841,6117,truckred,b''
1842,6119,carred,b''
1843,6120,motorcyclegreen,b''
1844,6125,motorcyclegreen,b''
1845,6127,motorcyclered,b''
1846,6128,motorcycleblue,b''
1847,6129,carred,b''
1848,6133,truckred,b''
1849,6134,caryellow,b''
1850,6137,truckwhite,b''
1851,6139,truckred,b''
1852,6142,truckred,b''
1853,6146,truckred,b''
1854,6146,caryellow,b''
1855,6153,truckred,b''
1856,6156,carred,b''
1857,6159,busred,b''
1858,6164,busred,b''
1859,6166,truckorange,b''
1860,6167,truckred,b''
1861,6172,busred,b''
1862,6172,carorange,b''
1863,6173,carorange,b''
1864,6175,truckred,b''
1865,6179,truckorange,b''
1866,6180,truckwhite,b''
1867,6182,carred,b''
1868,6183,carwhite,b''
1869,6186,truckorange,b''
1870,6190,carwhite,b''
1871,6195,busred,b''
1872,6201,cargreen,b''
1873,6203,truckgreen,b''
1874,6206,truckgreen,b''
1875,6206,truckgreen,b''
1876,6209,carwhite,b''
1877,6210,truckyellow,b''
1878,6219,carwhite,b'x 1\xe2\x80\x9c \n\n'
1879,6221,carorange,b''
1880,6230,truckred,b''
1881,6231,truckwhite,b''
1882,6232,carorange,b''
1883,6238,carorange,b''
1884,6240,carorange,b''
1885,6252,truckred,b''
1886,6252,carwhite,b''
1887,6252,truckred,b''
1888,6252,caryellow,b''
1889,6257,truckyellow,b' \n\n'
1890,6263,truckred,b' \n\n'
1891,6266,truckred,b' \n\n'
1892,6266,carwhite,b' \n\n'
1893,6268,truckgreen,b' \n\n'
1894,6272,carwhite,b' \n\n'
1895,6272,truckyellow,b' \n\n'
1896,6274,truckyellow,b' \n\n'
1897,6279,truckred,b' \n\n'
1898,6281,truckyellow,b' \n\n'
1899,6284,motorcyclewhite,b' \n\n'
1900,6286,motorcyclewhite,b' \n\n'
1901,6287,truckgreen,b' \n\n'
1902,6288,busyellow,b' \n\n'
1903,6289,truckyellow,b' \n\n'
1904,6290,carwhite,b' \n\n'
1905,6290,busyellow,b' \n\n'
1906,6291,busyellow,b' \n\n'
1907,6309,truckyellow,b' \n\n'
1908,6312,busyellow,b' \n\n'
1909,6313,busyellow,b' \n\n'
1910,6320,cargreen,b' \n\n'
1911,6320,truckwhite,b' \n\n'
1912,6326,carwhite,b' \n\n'
1913,6332,busgreen,b' \n\n'
1914,6336,truckyellow,b' \n\n'
1915,6339,carwhite,b' \n\n'
1916,6341,caryellow,b' \n\n'
1917,6344,caryellow,b' \n\n'
1918,6345,truckyellow,b' \n\n'
1919,6349,truckgreen,b' \n\n'
1920,6350,carwhite,b''
1921,6355,truckgreen,b' \n\n'
1922,6355,motorcycleblue,b' \n\n'
1923,6355,carwhite,b' \n\n'
1924,6356,truckwhite,b' \n\n'
1925,6359,truckyellow,b' \n\n'
1926,6369,truckyellow,b' \n\n'
1927,6370,carwhite,b' \n\n'
1928,6371,carwhite,b' \n\n'
1929,6371,truckwhite,b' \n\n'
1930,6373,cargreen,b' \n\n'
1931,6378,truckwhite,b' \n\n'
1932,6381,motorcyclegreen,b' \n\n'
1933,6395,truckgreen,b' \n\n'
1934,6400,truckred,b'   \n\n'
1935,6401,motorcyclegreen,b'   \n\n'
1936,6404,motorcyclegreen,b'   \n\n'
1937,6407,truckyellow,b'   \n\n'
1938,6409,motorcyclegreen,"b'jug-W3, \n\n'"
1939,6421,busyellow,"b'jug-W3, \n\n'"
1940,6421,busred,"b'jug-W3, \n\n'"
1941,6424,busgreen,"b'jug-W3, \n\n'"
1942,6424,carwhite,"b'jug-W3, \n\n'"
1943,6429,carorange,"b'jug-W3, \n\n'"
1944,6434,carred,"b'jug-W3, \n\n'"
1945,6435,carwhite,"b'jug-W3, \n\n'"
1946,6437,truckorange,"b'jug-W3, \n\n'"
1947,6442,carwhite,"b'jug-W3, \n\n'"
1948,6442,truckgreen,"b'jug-W3, \n\n'"
1949,6443,busgreen,"b'jug-W3, \n\n'"
1950,6444,truckyellow,"b'jug-W3, \n\n'"
1951,6444,motorcyclegreen,"b'jug-W3, \n\n'"
1952,6446,truckyellow,"b'jug-W3, \n\n'"
1953,6453,truckyellow,b' \n\n'
1954,6454,motorcyclegreen,b' \n\n'
1955,6455,truckgreen,b' \n\n'
1956,6457,busgreen,b' \n\n'
1957,6459,motorcyclegreen,b' \n\n'
1958,6462,truckgreen,b' \n\n'
1959,6464,busgreen,b' \n\n'
1960,6466,busgreen,b' \n\n'
1961,6467,motorcyclegreen,b' \n\n'
1962,6469,caryellow,b' \n\n'
1963,6473,truckyellow,b' \n\n'
1964,6477,carwhite,b' \n\n'
1965,6480,truckgreen,b' \n\n'
1966,6480,truckyellow,b' \n\n'
1967,6484,busyellow,b' \n\n'
1968,6488,carwhite,b' \n\n'
1969,6489,truckred,b' \n\n'
1970,6490,truckyellow,b' \n\n'
1971,6492,truckorange,b' \n\n'
1972,6499,truckorange,b' \n\n'
1973,6500,motorcyclegreen,b' \n\n'
1974,6500,caryellow,b' \n\n'
1975,6503,caryellow,b' \n\n'
1976,6507,motorcyclegreen,b' \n\n'
1977,6509,carwhite,b' \n\n'
1978,6510,truckgreen,b' \n\n'
1979,6517,cargreen,b' \n\n'
1980,6520,carred,b' \n\n'
1981,6521,busyellow,b' \n\n'
1982,6522,caryellow,b' \n\n'
1983,6548,busgreen,b' \n\n'
1984,6551,busyellow,b' \n\n'
1985,6556,motorcycleblue,b''
1986,6557,motorcyclered,b''
1987,6569,truckwhite,b''
1988,6571,truckorange,b''
1989,6573,truckorange,b''
1990,6581,buswhite,b''
1991,6583,truckgreen,b' \n\n'
1992,6586,motorcyclered,b' \n\n'
1993,6587,truckwhite,b' \n\n'
1994,6589,buswhite,b' \n\n'
1995,6593,cargreen,b' \n\n'
1996,6595,cargreen,b' \n\n'
1997,6595,busgreen,b' \n\n'
1998,6595,carwhite,b' \n\n'
1999,6595,carwhite,b' \n\n'
2000,6598,cargreen,b' \n\n'
2001,6599,buswhite,b''
2002,6600,truckred,b' \n\n'
2003,6600,carwhite,b' \n\n'
2004,6600,truckgreen,b' \n\n'
2005,6601,motorcyclegreen,b' \n\n'
2006,6602,carorange,b' \n\n'
2007,6602,truckwhite,b' \n\n'
2008,6604,motorcyclegreen,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2009,6604,motorcyclered,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2010,6607,truckgreen,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2011,6613,truckyellow,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2012,6615,carwhite,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2013,6623,truckyellow,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2014,6627,truckyellow,"b""\xe2\x80\x98iI{P'*\xe2\x80\x98 \n\n"""
2015,6646,carorange,b''
2016,6656,carwhite,b''
2017,6659,truckyellow,b''
2018,6659,carorange,b''
2019,6661,motorcyclegreen,b''
2020,6662,motorcycleyellow,b' \n\n'
2021,6667,carwhite,b''
2022,6669,motorcyclered,b''
2023,6670,carwhite,b''
2024,6673,truckorange,b''
2025,6673,truckwhite,b''
2026,6676,truckgreen,b''
2027,6678,truckred,b''
2028,6683,motorcyclegreen,b''
2029,6684,truckred,b''
2030,6686,carorange,b''
2031,6686,truckred,b''
2032,6687,buswhite,b''
2033,6697,truckyellow,b''
2034,6699,busyellow,b' \n\n'
2035,6702,caryellow,b' \n\n'
2036,6703,truckwhite,b' \n\n'
2037,6705,truckred,b' \n\n'
2038,6709,carred,b' \n\n'
2039,6712,motorcyclegreen,b' \n\n'
2040,6720,truckred,b' \n\n'
2041,6730,truckred,b' \n\n'
2042,6731,motorcyclered,b' \n\n'
2043,6732,busgreen,b' \n\n'
2044,6734,busred,b' \n\n'
2045,6739,motorcyclered,b' \n\n'
2046,6744,truckred,b' \n\n'
2047,6747,cargreen,b' \n\n'
2048,6749,caryellow,b''
2049,6749,truckblue,b''
2050,6751,truckred,b' \n\n'
2051,6752,carwhite,b' \n\n'
2052,6753,carwhite,b' \n\n'
2053,6754,carwhite,b' \n\n'
2054,6757,carwhite,b' \n\n'
2055,6758,motorcyclegreen,b'wr-\n\n \n\n'
2056,6758,motorcyclered,b'wr-\n\n \n\n'
2057,6759,carwhite,b' \n\n'
2058,6759,truckred,b' \n\n'
2059,6759,caryellow,b' \n\n'
2060,6761,truckyellow,b' \n\n'
2061,6762,buswhite,b' \n\n'
2062,6762,carwhite,b' \n\n'
2063,6767,carwhite,b' \n\n'
2064,6770,carwhite,b' \n\n'
2065,6773,carorange,b' \n\n'
2066,6775,carorange,b' \n\n'
2067,6778,carblue,b' \n\n'
2068,6791,carwhite,b' \n\n'
2069,6794,caryellow,b' \n\n'
2070,6799,truckyellow,b''
2071,6800,truckyellow,b' \n\n'
2072,6800,caryellow,b' \n\n'
2073,6802,busyellow,b' \n\n'
2074,6806,motorcycleyellow,b' \n\n'
2075,6809,motorcycleyellow,b' \n\n'
2076,6819,carwhite,b' \n\n'
2077,6822,carwhite,b' \n\n'
2078,6826,busgreen,b' \n\n'
2079,6828,buswhite,b' \n\n'
2080,6828,carwhite,b' \n\n'
2081,6832,carwhite,b' \n\n'
2082,6834,caryellow,b' \n\n'
2083,6841,busyellow,b' \n\n'
2084,6850,motorcyclegreen,b' \n\n'
2085,6850,truckred,b' \n\n'
2086,6854,cargreen,b''
2087,6854,motorcyclegreen,b''
2088,6863,truckred,b''
2089,6866,truckgreen,b''
2090,6867,truckorange,b''
2091,6868,cargreen,b''
2092,6868,motorcycleyellow,b''
2093,6871,motorcycleyellow,b''
2094,6872,caryellow,b''
2095,6873,truckyellow,b''
2096,6873,truckwhite,b''
2097,6875,truckyellow,b''
2098,6876,busred,b''
2099,6877,truckred,b''
2100,6877,motorcycleyellow,b''
2101,6880,truckwhite,b''
2102,6884,carwhite,b''
2103,6886,carwhite,b''
2104,6887,truckred,b''
2105,6890,truckred,b''
2106,6891,carblue,b''
2107,6898,carorange,b''
2108,6899,cargreen,b' \n\n'
2109,6900,busred,b' \n\n'
2110,6900,truckwhite,b' \n\n'
2111,6902,truckwhite,b' \n\n'
2112,6903,cargreen,b' \n\n'
2113,6906,truckred,b' \n\n'
2114,6909,truckgreen,b' \n\n'
2115,6914,motorcyclegreen,b' \n\n'
2116,6914,truckred,b' \n\n'
2117,6917,motorcyclewhite,b' \n\n'
2118,6919,truckgreen,b' \n\n'
2119,6921,truckgreen,b' \n\n'
2120,6922,truckwhite,b' \n\n'
2121,6930,motorcyclegreen,b' \n\n'
2122,6931,carwhite,b' \n\n'
2123,6932,truckred,b' \n\n'
2124,6940,truckred,b' \n\n'
2125,6942,carwhite,b' \n\n'
2126,6944,truckred,b' \n\n'
2127,6946,carwhite,b' \n\n'
2128,6947,motorcycleyellow,b' \n\n'
2129,6948,truckwhite,b' \n\n'
2130,6952,motorcycleyellow,b''
2131,6954,motorcycleyellow,b''
2132,6960,truckwhite,b''
2133,6962,carred,b''
2134,6964,truckwhite,b''
2135,6965,truckwhite,b''
2136,6965,truckgreen,b''
2137,6966,caryellow,b''
2138,6968,carred,b''
2139,6968,truckred,b''
2140,6970,caryellow,b''
2141,6972,truckgreen,b''
2142,6973,truckwhite,b''
2143,6973,caryellow,b''
2144,6981,carred,b''
2145,6981,cargreen,b''
2146,6982,motorcyclegreen,b''
2147,6983,carred,b''
2148,6995,carorange,b''
2149,7000,truckwhite,b' \n\n'
2150,7000,truckyellow,b' \n\n'
2151,7000,truckwhite,b' \n\n'
2152,7000,truckwhite,b' \n\n'
2153,7001,carred,b' \n\n'
2154,7003,truckwhite,b' \n\n'
2155,7004,truckyellow,b' \n\n'
2156,7005,carred,b' \n\n'
2157,7005,carred,b' \n\n'
2158,7007,carred,b' \n\n'
2159,7008,motorcycleblue,b' \n\n'
2160,7021,carred,b' \n\n'
2161,7023,motorcyclegreen,b' \n\n'
2162,7025,carred,b' \n\n'
2163,7029,truckwhite,b' \n\n'
2164,7031,truckwhite,b' \n\n'
2165,7033,busred,b' \n\n'
2166,7034,truckwhite,b' \n\n'
2167,7039,truckred,b' \n\n'
2168,7042,carred,b' \n\n'
2169,7044,truckyellow,b' \n\n'
2170,7047,truckwhite,b' \n\n'
2171,7047,carwhite,b' \n\n'
2172,7048,cargreen,b' \n\n'
2173,7048,motorcyclewhite,b' \n\n'
2174,7053,busred,b''
2175,7055,caryellow,b''
2176,7055,truckyellow,b''
2177,7055,truckwhite,b''
2178,7056,carred,b''
2179,7062,carred,b''
2180,7063,truckgreen,b''
2181,7065,motorcyclegreen,b''
2182,7065,truckgreen,b''
2183,7066,truckwhite,b''
2184,7068,motorcycleblue,b''
2185,7068,carred,b''
2186,7068,truckgreen,b''
2187,7069,truckwhite,b''
2188,7070,truckred,b''
2189,7070,truckgreen,b''
2190,7070,motorcycleblue,b''
2191,7071,truckwhite,b''
2192,7071,truckgreen,b''
2193,7071,truckgreen,b''
2194,7071,cargreen,b''
2195,7073,truckwhite,b' \n\n'
2196,7073,motorcyclegreen,b' \n\n'
2197,7073,carred,b' \n\n'
2198,7073,carwhite,b' \n\n'
2199,7073,truckgreen,b' \n\n'
2200,7073,truckred,b' \n\n'
2201,7075,truckwhite,b' \n\n'
2202,7076,busred,b' \n\n'
2203,7076,truckwhite,b' \n\n'
2204,7078,truckwhite,b' \n\n'
2205,7081,truckwhite,b' \n\n'
2206,7084,carred,b' \n\n'
2207,7085,busgreen,b' \n\n'
2208,7085,busgreen,b' \n\n'
2209,7086,carred,b' \n\n'
2210,7087,busred,b' \n\n'
2211,7089,caryellow,b' \n\n'
2212,7089,cargreen,b' \n\n'
2213,7093,carred,b' \n\n'
2214,7094,truckred,b' \n\n'
2215,7096,caryellow,b' \n\n'
2216,7098,busgreen,b' \n\n'
2217,7100,truckred,b' \n\n'
2218,7113,motorcyclegreen,b' \n\n'
2219,7113,buswhite,b' \n\n'
2220,7117,busgreen,b' \n\n'
2221,7122,truckyellow,b' \n\n'
2222,7123,motorcycleyellow,b' \n\n'
2223,7125,motorcycleyellow,b' \n\n'
2224,7125,cargreen,b' \n\n'
2225,7126,caryellow,b' \n\n'
2226,7126,carwhite,b' \n\n'
2227,7128,motorcycleyellow,b' \n\n'
2228,7129,truckwhite,b' \n\n'
2229,7130,carwhite,b' \n\n'
2230,7131,motorcycleyellow,b' \n\n'
2231,7134,cargreen,b' \n\n'
2232,7136,carwhite,b' \n\n'
2233,7137,motorcycleorange,b' \n\n'
2234,7139,carwhite,b' \n\n'
2235,7144,carwhite,b''
2236,7145,busyellow,b''
2237,7146,busgreen,b''
2238,7150,truckyellow,b' \n\n'
2239,7150,carwhite,b' \n\n'
2240,7152,busgreen,b''
2241,7154,caryellow,b''
2242,7158,buswhite,b''
2243,7164,truckyellow,b''
2244,7166,truckyellow,b''
2245,7170,busgreen,b''
2246,7176,carwhite,b''
2247,7181,caryellow,b''
2248,7181,truckgreen,b''
2249,7184,carwhite,b''
2250,7187,truckyellow,b''
2251,7189,busgreen,b''
2252,7190,caryellow,b''
2253,7191,busyellow,b''
2254,7192,motorcycleyellow,b''
2255,7193,truckorange,b''
2256,7197,motorcycleyellow,b''
2257,7200,cargreen,b' \n\n'
2258,7203,motorcycleyellow,b' \n\n'
2259,7206,carwhite,b' \n\n'
2260,7208,truckwhite,b' \n\n'
2261,7209,motorcyclewhite,b' \n\n'
2262,7214,motorcyclewhite,b' \n\n'
2263,7217,motorcyclewhite,b' \n\n'
2264,7217,motorcycleyellow,b' \n\n'
2265,7218,carwhite,b' \n\n'
2266,7219,motorcycleyellow,b' \n\n'
2267,7221,busgreen,b' \n\n'
2268,7221,caryellow,b' \n\n'
2269,7221,caryellow,b' \n\n'
2270,7222,motorcycleyellow,b' \n\n'
2271,7224,cargreen,b' \n\n'
2272,7226,motorcycleyellow,b' \n\n'
2273,7231,caryellow,b' \n\n'
2274,7233,truckyellow,b' \n\n'
2275,7235,truckwhite,b' \n\n'
2276,7236,cargreen,b' \n\n'
2277,7237,truckorange,b' \n\n'
2278,7238,buswhite,b' \n\n'
2279,7239,truckwhite,b' \n\n'
2280,7239,cargreen,b' \n\n'
2281,7240,truckwhite,b' \n\n'
2282,7240,cargreen,b' \n\n'
2283,7241,truckwhite,b' \n\n'
2284,7242,busgreen,b' \n\n'
2285,7243,truckyellow,b' \n\n'
2286,7243,carwhite,b' \n\n'
2287,7248,truckwhite,b' \n\n'
2288,7251,cargreen,b''
2289,7253,truckyellow,b''
2290,7255,cargreen,b' \n\n'
2291,7258,motorcycleyellow,b' \n\n'
2292,7259,caryellow,b' \n\n'
2293,7260,carwhite,b' \n\n'
2294,7267,cargreen,b' \n\n'
2295,7267,cargreen,b' \n\n'
2296,7273,caryellow,b' \n\n'
2297,7274,cargreen,b' \n\n'
2298,7277,carorange,b' \n\n'
2299,7277,caryellow,b' \n\n'
2300,7282,truckwhite,b' \n\n'
2301,7285,truckgreen,b' \n\n'
2302,7293,truckyellow,b' \n\n'
2303,7299,carwhite,b''
2304,7299,carwhite,b''
2305,7301,carwhite,b''
2306,7302,truckgreen,b''
2307,7304,carwhite,b''
2308,7306,cargreen,b' \n\n'
2309,7307,cargreen,b' \n\n'
2310,7307,truckgreen,b' \n\n'
2311,7307,truckorange,b' \n\n'
2312,7309,truckgreen,b' \n\n'
2313,7309,truckorange,b' \n\n'
2314,7314,cargreen,b' \n\n'
2315,7314,cargreen,b' \n\n'
2316,7316,motorcycleblue,b' \n\n'
2317,7317,truckorange,b' \n\n'
2318,7321,carblue,b' \n\n'
2319,7324,caryellow,b' \n\n'
2320,7326,carwhite,b' \n\n'
2321,7328,truckgreen,b' \n\n'
2322,7329,cargreen,b' \n\n'
2323,7329,carblue,b' \n\n'
2324,7335,carwhite,b' \n\n'
2325,7338,carwhite,b' \n\n'
2326,7340,carwhite,b' \n\n'
2327,7348,carorange,b' \n\n'
2328,7350,truckgreen,b' \n\n'
2329,7350,truckred,b' \n\n'
2330,7350,carwhite,b' \n\n'
2331,7351,truckwhite,b' \n\n'
2332,7354,truckyellow,b' \n\n'
2333,7357,cargreen,b' \n\n'
2334,7363,truckwhite,b' \n\n'
2335,7364,truckwhite,b' \n\n'
2336,7366,busred,b' \n\n'
2337,7368,caryellow,b' \n\n'
2338,7372,busgreen,b' \n\n'
2339,7373,cargreen,b' \n\n'
2340,7374,cargreen,b' \n\n'
2341,7374,carwhite,b' \n\n'
2342,7374,truckgreen,b' \n\n'
2343,7378,truckgreen,b' \n\n'
2344,7384,cargreen,b' \n\n'
2345,7387,cargreen,b' \n\n'
2346,7399,truckgreen,b' \n\n'
2347,7407,carblue,b' \n\n'
2348,7409,carwhite,b' \n\n'
2349,7411,carwhite,b' \n\n'
2350,7413,truckgreen,b' \n\n'
2351,7413,carorange,b' \n\n'
2352,7414,truckgreen,b' \n\n'
2353,7417,carblue,b' \n\n'
2354,7419,truckyellow,b' \n\n'
2355,7419,carwhite,b' \n\n'
2356,7420,truckwhite,b' \n\n'
2357,7422,truckgreen,b' \n\n'
2358,7424,carwhite,b' \n\n'
2359,7428,carwhite,b' \n\n'
2360,7431,truckwhite,b''
2361,7435,truckgreen,b''
2362,7438,cargreen,b''
2363,7445,caryellow,b''
2364,7447,carwhite,b''
2365,7448,truckwhite,b''
2366,7453,carwhite,b''
2367,7453,truckwhite,b''
2368,7468,busgreen,b''
2369,7469,truckyellow,b''
2370,7478,truckyellow,b''
2371,7480,truckwhite,b''
2372,7485,caryellow,b''
2373,7487,truckyellow,b''
2374,7489,busgreen,b''
2375,7491,truckgreen,b''
2376,7492,truckyellow,b''
2377,7496,truckgreen,b''
2378,7500,truckgreen,b' \n\n'
2379,7501,carwhite,b' \n\n'
2380,7502,caryellow,b' \n\n'
2381,7512,carwhite,b' \n\n'
2382,7518,carwhite,b' \n\n'
2383,7518,carwhite,b' \n\n'
2384,7519,caryellow,b' \n\n'
2385,7522,cargreen,b' \n\n'
2386,7522,caryellow,b' \n\n'
2387,7526,caryellow,b''
2388,7529,truckyellow,b''
2389,7529,truckyellow,b''
2390,7530,busgreen,b''
2391,7531,truckgreen,b''
2392,7532,caryellow,b''
2393,7534,truckgreen,b''
2394,7535,caryellow,b''
2395,7537,truckyellow,b''
2396,7537,truckgreen,b''
2397,7540,caryellow,b''
2398,7541,truckgreen,b''
2399,7541,cargreen,b''
2400,7542,truckyellow,b''
2401,7547,carwhite,b''
2402,7549,truckyellow,b''
2403,7549,cargreen,b''
2404,7550,truckwhite,b' \n\n'
2405,7553,truckyellow,b''
2406,7560,cargreen,b' \n\n'
2407,7563,cargreen,b' \n\n'
2408,7567,buswhite,b' \n\n'
2409,7569,carwhite,b' \n\n'
2410,7571,truckwhite,b' \n\n'
2411,7573,buswhite,b' \n\n'
2412,7577,busgreen,b' \n\n'
2413,7579,truckred,b' \n\n'
2414,7579,busyellow,b' \n\n'
2415,7586,buswhite,b' \n\n'
2416,7593,truckwhite,b' \n\n'
2417,7594,caryellow,b' \n\n'
2418,7597,truckyellow,b' \n\n'
2419,7601,truckgreen,b''
2420,7603,cargreen,b''
2421,7608,truckyellow,b''
2422,7612,truckwhite,b''
2423,7614,carwhite,b''
2424,7616,truckwhite,b''
2425,7624,truckyellow,b''
2426,7624,caryellow,b''
2427,7625,carwhite,b''
2428,7639,cargreen,b''
2429,7640,carwhite,b''
2430,7655,truckorange,b' \n\n'
